fecha,PVPC_DEF,PVPC_2_PED_NOC,PVPC_ELEC_NOC,date
2015-10-13 15:00:00+02:00,115.13,133.57,133.57,2015-10-13 15:00:00+02:00
2015-10-13 16:00:00+02:00,116.49,135.0,135.0,2015-10-13 16:00:00+02:00
2015-10-13 17:00:00+02:00,117.3,135.88,135.88,2015-10-13 17:00:00+02:00
2015-10-13 18:00:00+02:00,121.26,139.99,139.99,2015-10-13 18:00:00+02:00
2015-10-13 19:00:00+02:00,132.13,151.21,151.21,2015-10-13 19:00:00+02:00
2015-10-13 20:00:00+02:00,135.3,154.53,154.53,2015-10-13 20:00:00+02:00
2015-10-13 21:00:00+02:00,127.6,146.7,146.7,2015-10-13 21:00:00+02:00
2015-10-13 22:00:00+02:00,114.25,132.82,132.82,2015-10-13 22:00:00+02:00
2015-10-13 23:00:00+02:00,107.4,59.58,61.56,2015-10-13 23:00:00+02:00
2015-10-14 00:00:00+02:00,102.69,54.8,56.8,2015-10-14 00:00:00+02:00
2015-10-14 01:00:00+02:00,103.73,55.3,52.96,2015-10-14 01:00:00+02:00
2015-10-14 02:00:00+02:00,104.11,55.17,52.61,2015-10-14 02:00:00+02:00
2015-10-14 03:00:00+02:00,103.57,53.99,51.21,2015-10-14 03:00:00+02:00
2015-10-14 04:00:00+02:00,106.06,55.74,52.59,2015-10-14 04:00:00+02:00
2015-10-14 05:00:00+02:00,109.73,59.13,55.79,2015-10-14 05:00:00+02:00
2015-10-14 06:00:00+02:00,117.86,66.95,63.41,2015-10-14 06:00:00+02:00
2015-10-14 07:00:00+02:00,126.71,75.4,80.41,2015-10-14 07:00:00+02:00
2015-10-14 08:00:00+02:00,124.09,73.81,77.97,2015-10-14 08:00:00+02:00
2015-10-14 09:00:00+02:00,120.91,71.25,74.86,2015-10-14 09:00:00+02:00
2015-10-14 10:00:00+02:00,120.14,70.37,74.01,2015-10-14 10:00:00+02:00
2015-10-14 11:00:00+02:00,119.72,69.82,73.61,2015-10-14 11:00:00+02:00
2015-10-14 12:00:00+02:00,119.85,70.08,73.71,2015-10-14 12:00:00+02:00
2015-10-14 13:00:00+02:00,119.2,137.98,137.98,2015-10-14 13:00:00+02:00
2015-10-14 14:00:00+02:00,116.37,135.01,135.01,2015-10-14 14:00:00+02:00
2015-10-14 15:00:00+02:00,113.13,131.57,131.57,2015-10-14 15:00:00+02:00
2015-10-14 16:00:00+02:00,113.68,132.18,132.18,2015-10-14 16:00:00+02:00
2015-10-14 17:00:00+02:00,115.32,133.83,133.83,2015-10-14 17:00:00+02:00
2015-10-14 18:00:00+02:00,123.42,142.17,142.17,2015-10-14 18:00:00+02:00
2015-10-14 19:00:00+02:00,130.92,149.99,149.99,2015-10-14 19:00:00+02:00
2015-10-14 20:00:00+02:00,133.96,153.18,153.18,2015-10-14 20:00:00+02:00
2015-10-14 21:00:00+02:00,127.4,146.43,146.43,2015-10-14 21:00:00+02:00
2015-10-14 22:00:00+02:00,115.99,134.56,134.56,2015-10-14 22:00:00+02:00
2015-10-14 23:00:00+02:00,108.75,60.9,62.9,2015-10-14 23:00:00+02:00
2015-10-15 00:00:00+02:00,106.52,58.45,60.61,2015-10-15 00:00:00+02:00
2015-10-15 01:00:00+02:00,105.04,56.45,54.0,2015-10-15 01:00:00+02:00
2015-10-15 02:00:00+02:00,105.35,56.37,53.74,2015-10-15 02:00:00+02:00
2015-10-15 03:00:00+02:00,108.07,58.32,55.39,2015-10-15 03:00:00+02:00
2015-10-15 04:00:00+02:00,110.23,59.72,56.4,2015-10-15 04:00:00+02:00
2015-10-15 05:00:00+02:00,111.59,60.84,57.45,2015-10-15 05:00:00+02:00
2015-10-15 06:00:00+02:00,118.36,67.3,63.76,2015-10-15 06:00:00+02:00
2015-10-15 07:00:00+02:00,130.93,79.35,84.63,2015-10-15 07:00:00+02:00
2015-10-15 08:00:00+02:00,131.32,80.62,85.13,2015-10-15 08:00:00+02:00
2015-10-15 09:00:00+02:00,130.3,80.19,84.19,2015-10-15 09:00:00+02:00
2015-10-15 10:00:00+02:00,130.52,80.33,84.46,2015-10-15 10:00:00+02:00
2015-10-15 11:00:00+02:00,126.74,76.52,80.63,2015-10-15 11:00:00+02:00
2015-10-15 12:00:00+02:00,125.55,75.6,79.49,2015-10-15 12:00:00+02:00
2015-10-15 13:00:00+02:00,123.6,142.41,142.41,2015-10-15 13:00:00+02:00
2015-10-15 14:00:00+02:00,118.96,137.56,137.56,2015-10-15 14:00:00+02:00
2015-10-15 15:00:00+02:00,116.25,134.7,134.7,2015-10-15 15:00:00+02:00
2015-10-15 16:00:00+02:00,116.98,135.5,135.5,2015-10-15 16:00:00+02:00
2015-10-15 17:00:00+02:00,118.39,136.98,136.98,2015-10-15 17:00:00+02:00
2015-10-15 18:00:00+02:00,124.22,143.04,143.04,2015-10-15 18:00:00+02:00
2015-10-15 19:00:00+02:00,138.44,157.58,157.58,2015-10-15 19:00:00+02:00
2015-10-15 20:00:00+02:00,144.4,163.81,163.81,2015-10-15 20:00:00+02:00
2015-10-15 21:00:00+02:00,137.46,156.59,156.59,2015-10-15 21:00:00+02:00
2015-10-15 22:00:00+02:00,122.83,141.44,141.44,2015-10-15 22:00:00+02:00
2015-10-15 23:00:00+02:00,115.64,67.7,69.81,2015-10-15 23:00:00+02:00
2015-10-16 00:00:00+02:00,119.71,71.08,73.8,2015-10-16 00:00:00+02:00
2015-10-16 01:00:00+02:00,121.71,72.11,69.17,2015-10-16 01:00:00+02:00
2015-10-16 02:00:00+02:00,120.59,70.45,67.27,2015-10-16 02:00:00+02:00
2015-10-16 03:00:00+02:00,124.33,72.99,69.28,2015-10-16 03:00:00+02:00
2015-10-16 04:00:00+02:00,123.12,71.58,67.75,2015-10-16 04:00:00+02:00
2015-10-16 05:00:00+02:00,126.28,74.51,70.55,2015-10-16 05:00:00+02:00
2015-10-16 06:00:00+02:00,131.46,79.44,75.31,2015-10-16 06:00:00+02:00
2015-10-16 07:00:00+02:00,137.61,85.51,91.36,2015-10-16 07:00:00+02:00
2015-10-16 08:00:00+02:00,133.71,82.76,87.56,2015-10-16 08:00:00+02:00
2015-10-16 09:00:00+02:00,133.39,82.94,87.3,2015-10-16 09:00:00+02:00
2015-10-16 10:00:00+02:00,133.23,82.78,87.14,2015-10-16 10:00:00+02:00
2015-10-16 11:00:00+02:00,130.21,79.86,84.09,2015-10-16 11:00:00+02:00
2015-10-16 12:00:00+02:00,125.67,75.64,79.59,2015-10-16 12:00:00+02:00
2015-10-16 13:00:00+02:00,122.14,140.94,140.94,2015-10-16 13:00:00+02:00
2015-10-16 14:00:00+02:00,119.21,137.87,137.87,2015-10-16 14:00:00+02:00
2015-10-16 15:00:00+02:00,115.9,134.34,134.34,2015-10-16 15:00:00+02:00
2015-10-16 16:00:00+02:00,117.17,135.69,135.69,2015-10-16 16:00:00+02:00
2015-10-16 17:00:00+02:00,118.19,136.78,136.78,2015-10-16 17:00:00+02:00
2015-10-16 18:00:00+02:00,125.95,144.72,144.72,2015-10-16 18:00:00+02:00
2015-10-16 19:00:00+02:00,134.84,153.88,153.88,2015-10-16 19:00:00+02:00
2015-10-16 20:00:00+02:00,140.84,160.21,160.21,2015-10-16 20:00:00+02:00
2015-10-16 21:00:00+02:00,130.81,149.81,149.81,2015-10-16 21:00:00+02:00
2015-10-16 22:00:00+02:00,120.57,139.11,139.11,2015-10-16 22:00:00+02:00
2015-10-16 23:00:00+02:00,109.13,61.82,63.38,2015-10-16 23:00:00+02:00
2015-10-17 00:00:00+02:00,112.64,65.72,66.93,2015-10-17 00:00:00+02:00
2015-10-17 01:00:00+02:00,103.88,57.19,55.66,2015-10-17 01:00:00+02:00
2015-10-17 02:00:00+02:00,103.84,56.93,55.34,2015-10-17 02:00:00+02:00
2015-10-17 03:00:00+02:00,106.69,58.26,55.88,2015-10-17 03:00:00+02:00
2015-10-17 04:00:00+02:00,104.81,56.1,53.67,2015-10-17 04:00:00+02:00
2015-10-17 05:00:00+02:00,102.38,53.85,51.5,2015-10-17 05:00:00+02:00
2015-10-17 06:00:00+02:00,104.91,56.13,53.59,2015-10-17 06:00:00+02:00
2015-10-17 07:00:00+02:00,110.34,60.95,64.23,2015-10-17 07:00:00+02:00
2015-10-17 08:00:00+02:00,119.58,68.53,73.22,2015-10-17 08:00:00+02:00
2015-10-17 09:00:00+02:00,121.75,70.4,75.34,2015-10-17 09:00:00+02:00
2015-10-17 10:00:00+02:00,119.15,68.18,72.75,2015-10-17 10:00:00+02:00
2015-10-17 11:00:00+02:00,116.25,65.55,69.9,2015-10-17 11:00:00+02:00
2015-10-17 12:00:00+02:00,115.32,65.16,69.1,2015-10-17 12:00:00+02:00
2015-10-17 13:00:00+02:00,109.63,128.34,128.34,2015-10-17 13:00:00+02:00
2015-10-17 14:00:00+02:00,106.79,125.42,125.42,2015-10-17 14:00:00+02:00
2015-10-17 15:00:00+02:00,100.26,118.6,118.6,2015-10-17 15:00:00+02:00
2015-10-17 16:00:00+02:00,99.77,118.16,118.16,2015-10-17 16:00:00+02:00
2015-10-17 17:00:00+02:00,102.59,120.93,120.93,2015-10-17 17:00:00+02:00
2015-10-17 18:00:00+02:00,114.37,133.0,133.0,2015-10-17 18:00:00+02:00
2015-10-17 19:00:00+02:00,121.97,141.01,141.01,2015-10-17 19:00:00+02:00
2015-10-17 20:00:00+02:00,124.95,144.01,144.01,2015-10-17 20:00:00+02:00
2015-10-17 21:00:00+02:00,115.3,133.99,133.99,2015-10-17 21:00:00+02:00
2015-10-17 22:00:00+02:00,106.27,124.68,124.68,2015-10-17 22:00:00+02:00
2015-10-17 23:00:00+02:00,102.81,55.76,57.11,2015-10-17 23:00:00+02:00
2015-10-18 00:00:00+02:00,104.87,58.18,59.21,2015-10-18 00:00:00+02:00
2015-10-18 01:00:00+02:00,102.99,56.3,54.77,2015-10-18 01:00:00+02:00
2015-10-18 02:00:00+02:00,101.9,54.85,53.16,2015-10-18 02:00:00+02:00
2015-10-18 03:00:00+02:00,102.74,55.7,54.01,2015-10-18 03:00:00+02:00
2015-10-18 04:00:00+02:00,103.42,56.37,54.67,2015-10-18 04:00:00+02:00
2015-10-18 05:00:00+02:00,105.49,58.12,56.26,2015-10-18 05:00:00+02:00
2015-10-18 06:00:00+02:00,110.64,62.05,59.62,2015-10-18 06:00:00+02:00
2015-10-18 07:00:00+02:00,115.53,65.71,69.32,2015-10-18 07:00:00+02:00
2015-10-18 08:00:00+02:00,117.07,66.32,70.76,2015-10-18 08:00:00+02:00
2015-10-18 09:00:00+02:00,118.67,68.32,72.39,2015-10-18 09:00:00+02:00
2015-10-18 10:00:00+02:00,119.93,70.6,73.9,2015-10-18 10:00:00+02:00
2015-10-18 11:00:00+02:00,123.67,73.63,77.57,2015-10-18 11:00:00+02:00
2015-10-18 12:00:00+02:00,123.05,73.4,76.97,2015-10-18 12:00:00+02:00
2015-10-18 13:00:00+02:00,122.17,140.92,140.92,2015-10-18 13:00:00+02:00
2015-10-18 14:00:00+02:00,121.29,139.95,139.95,2015-10-18 14:00:00+02:00
2015-10-18 15:00:00+02:00,111.25,129.8,129.8,2015-10-18 15:00:00+02:00
2015-10-18 16:00:00+02:00,109.7,128.18,128.18,2015-10-18 16:00:00+02:00
2015-10-18 17:00:00+02:00,106.49,124.96,124.96,2015-10-18 17:00:00+02:00
2015-10-18 18:00:00+02:00,114.02,132.64,132.64,2015-10-18 18:00:00+02:00
2015-10-18 19:00:00+02:00,130.73,149.92,149.92,2015-10-18 19:00:00+02:00
2015-10-18 20:00:00+02:00,136.78,156.1,156.1,2015-10-18 20:00:00+02:00
2015-10-18 21:00:00+02:00,129.19,148.04,148.04,2015-10-18 21:00:00+02:00
2015-10-18 22:00:00+02:00,122.59,141.14,141.14,2015-10-18 22:00:00+02:00
2015-10-18 23:00:00+02:00,114.9,67.46,69.13,2015-10-18 23:00:00+02:00
2015-10-19 00:00:00+02:00,107.14,60.3,61.44,2015-10-19 00:00:00+02:00
2015-10-19 01:00:00+02:00,109.73,61.88,59.77,2015-10-19 01:00:00+02:00
2015-10-19 02:00:00+02:00,112.85,62.98,59.98,2015-10-19 02:00:00+02:00
2015-10-19 03:00:00+02:00,115.07,64.17,60.73,2015-10-19 03:00:00+02:00
2015-10-19 04:00:00+02:00,114.64,63.58,60.06,2015-10-19 04:00:00+02:00
2015-10-19 05:00:00+02:00,116.48,65.45,61.92,2015-10-19 05:00:00+02:00
2015-10-19 06:00:00+02:00,122.49,71.17,67.41,2015-10-19 06:00:00+02:00
2015-10-19 07:00:00+02:00,132.98,81.46,86.72,2015-10-19 07:00:00+02:00
2015-10-19 08:00:00+02:00,130.39,80.12,84.25,2015-10-19 08:00:00+02:00
2015-10-19 09:00:00+02:00,130.62,80.92,84.63,2015-10-19 09:00:00+02:00
2015-10-19 10:00:00+02:00,132.48,82.54,86.5,2015-10-19 10:00:00+02:00
2015-10-19 11:00:00+02:00,131.52,81.45,85.5,2015-10-19 11:00:00+02:00
2015-10-19 12:00:00+02:00,128.58,78.68,82.5,2015-10-19 12:00:00+02:00
2015-10-19 13:00:00+02:00,127.44,146.29,146.29,2015-10-19 13:00:00+02:00
2015-10-19 14:00:00+02:00,119.31,137.9,137.9,2015-10-19 14:00:00+02:00
2015-10-19 15:00:00+02:00,117.27,135.73,135.73,2015-10-19 15:00:00+02:00
2015-10-19 16:00:00+02:00,118.15,136.6,136.6,2015-10-19 16:00:00+02:00
2015-10-19 17:00:00+02:00,118.13,136.65,136.65,2015-10-19 17:00:00+02:00
2015-10-19 18:00:00+02:00,125.47,144.16,144.16,2015-10-19 18:00:00+02:00
2015-10-19 19:00:00+02:00,137.92,157.05,157.05,2015-10-19 19:00:00+02:00
2015-10-19 20:00:00+02:00,141.34,160.72,160.72,2015-10-19 20:00:00+02:00
2015-10-19 21:00:00+02:00,127.95,146.92,146.92,2015-10-19 21:00:00+02:00
2015-10-19 22:00:00+02:00,115.34,133.84,133.84,2015-10-19 22:00:00+02:00
2015-10-19 23:00:00+02:00,106.88,59.43,61.13,2015-10-19 23:00:00+02:00
2015-10-20 00:00:00+02:00,106.16,58.08,60.28,2015-10-20 00:00:00+02:00
2015-10-20 01:00:00+02:00,106.33,57.65,55.19,2015-10-20 01:00:00+02:00
2015-10-20 02:00:00+02:00,105.87,56.76,54.13,2015-10-20 02:00:00+02:00
2015-10-20 03:00:00+02:00,107.72,57.86,54.9,2015-10-20 03:00:00+02:00
2015-10-20 04:00:00+02:00,108.62,58.02,54.76,2015-10-20 04:00:00+02:00
2015-10-20 05:00:00+02:00,111.5,60.7,57.27,2015-10-20 05:00:00+02:00
2015-10-20 06:00:00+02:00,114.97,64.07,60.58,2015-10-20 06:00:00+02:00
2015-10-20 07:00:00+02:00,121.39,70.19,75.03,2015-10-20 07:00:00+02:00
2015-10-20 08:00:00+02:00,118.78,68.56,72.6,2015-10-20 08:00:00+02:00
2015-10-20 09:00:00+02:00,119.45,69.7,73.3,2015-10-20 09:00:00+02:00
2015-10-20 10:00:00+02:00,121.1,71.29,75.01,2015-10-20 10:00:00+02:00
2015-10-20 11:00:00+02:00,122.05,72.13,75.95,2015-10-20 11:00:00+02:00
2015-10-20 12:00:00+02:00,120.48,70.77,74.42,2015-10-20 12:00:00+02:00
2015-10-20 13:00:00+02:00,117.33,136.1,136.1,2015-10-20 13:00:00+02:00
2015-10-20 14:00:00+02:00,112.32,130.88,130.88,2015-10-20 14:00:00+02:00
2015-10-20 15:00:00+02:00,109.48,127.9,127.9,2015-10-20 15:00:00+02:00
2015-10-20 16:00:00+02:00,109.35,127.83,127.83,2015-10-20 16:00:00+02:00
2015-10-20 17:00:00+02:00,110.91,129.46,129.46,2015-10-20 17:00:00+02:00
2015-10-20 18:00:00+02:00,113.08,131.75,131.75,2015-10-20 18:00:00+02:00
2015-10-20 19:00:00+02:00,121.61,140.59,140.59,2015-10-20 19:00:00+02:00
2015-10-20 20:00:00+02:00,132.34,151.54,151.54,2015-10-20 20:00:00+02:00
2015-10-20 21:00:00+02:00,122.66,141.71,141.71,2015-10-20 21:00:00+02:00
2015-10-20 22:00:00+02:00,111.58,130.13,130.13,2015-10-20 22:00:00+02:00
2015-10-20 23:00:00+02:00,101.18,53.45,55.32,2015-10-20 23:00:00+02:00
2015-10-21 00:00:00+02:00,103.31,55.42,57.42,2015-10-21 00:00:00+02:00
2015-10-21 01:00:00+02:00,104.23,55.78,53.44,2015-10-21 01:00:00+02:00
2015-10-21 02:00:00+02:00,105.23,56.25,53.68,2015-10-21 02:00:00+02:00
2015-10-21 03:00:00+02:00,106.76,57.06,54.21,2015-10-21 03:00:00+02:00
2015-10-21 04:00:00+02:00,108.43,58.0,54.79,2015-10-21 04:00:00+02:00
2015-10-21 05:00:00+02:00,110.79,60.14,56.77,2015-10-21 05:00:00+02:00
2015-10-21 06:00:00+02:00,116.15,65.32,61.83,2015-10-21 06:00:00+02:00
2015-10-21 07:00:00+02:00,122.88,71.74,76.55,2015-10-21 07:00:00+02:00
2015-10-21 08:00:00+02:00,123.52,73.26,77.4,2015-10-21 08:00:00+02:00
2015-10-21 09:00:00+02:00,121.83,72.15,75.79,2015-10-21 09:00:00+02:00
2015-10-21 10:00:00+02:00,122.08,72.24,75.95,2015-10-21 10:00:00+02:00
2015-10-21 11:00:00+02:00,121.06,71.12,74.95,2015-10-21 11:00:00+02:00
2015-10-21 12:00:00+02:00,119.59,69.84,73.45,2015-10-21 12:00:00+02:00
2015-10-21 13:00:00+02:00,117.39,136.16,136.16,2015-10-21 13:00:00+02:00
2015-10-21 14:00:00+02:00,112.34,130.96,130.96,2015-10-21 14:00:00+02:00
2015-10-21 15:00:00+02:00,110.2,128.63,128.63,2015-10-21 15:00:00+02:00
2015-10-21 16:00:00+02:00,110.89,129.38,129.38,2015-10-21 16:00:00+02:00
2015-10-21 17:00:00+02:00,111.56,130.05,130.05,2015-10-21 17:00:00+02:00
2015-10-21 18:00:00+02:00,120.27,138.99,138.99,2015-10-21 18:00:00+02:00
2015-10-21 19:00:00+02:00,127.35,146.38,146.38,2015-10-21 19:00:00+02:00
2015-10-21 20:00:00+02:00,133.52,152.73,152.73,2015-10-21 20:00:00+02:00
2015-10-21 21:00:00+02:00,126.37,145.4,145.4,2015-10-21 21:00:00+02:00
2015-10-21 22:00:00+02:00,113.13,131.69,131.69,2015-10-21 22:00:00+02:00
2015-10-21 23:00:00+02:00,109.5,61.65,63.66,2015-10-21 23:00:00+02:00
2015-10-22 00:00:00+02:00,107.48,59.39,61.57,2015-10-22 00:00:00+02:00
2015-10-22 01:00:00+02:00,106.48,57.85,55.38,2015-10-22 01:00:00+02:00
2015-10-22 02:00:00+02:00,106.74,57.71,55.06,2015-10-22 02:00:00+02:00
2015-10-22 03:00:00+02:00,108.61,58.83,55.89,2015-10-22 03:00:00+02:00
2015-10-22 04:00:00+02:00,110.77,60.24,56.9,2015-10-22 04:00:00+02:00
2015-10-22 05:00:00+02:00,112.01,61.25,57.84,2015-10-22 05:00:00+02:00
2015-10-22 06:00:00+02:00,118.66,67.59,64.04,2015-10-22 06:00:00+02:00
2015-10-22 07:00:00+02:00,130.08,78.55,83.78,2015-10-22 07:00:00+02:00
2015-10-22 08:00:00+02:00,124.74,74.29,78.53,2015-10-22 08:00:00+02:00
2015-10-22 09:00:00+02:00,122.64,72.79,76.51,2015-10-22 09:00:00+02:00
2015-10-22 10:00:00+02:00,121.4,71.51,75.3,2015-10-22 10:00:00+02:00
2015-10-22 11:00:00+02:00,121.69,71.65,75.56,2015-10-22 11:00:00+02:00
2015-10-22 12:00:00+02:00,119.79,70.03,73.7,2015-10-22 12:00:00+02:00
2015-10-22 13:00:00+02:00,117.89,136.66,136.66,2015-10-22 13:00:00+02:00
2015-10-22 14:00:00+02:00,112.6,131.16,131.16,2015-10-22 14:00:00+02:00
2015-10-22 15:00:00+02:00,110.22,128.64,128.64,2015-10-22 15:00:00+02:00
2015-10-22 16:00:00+02:00,112.51,131.01,131.01,2015-10-22 16:00:00+02:00
2015-10-22 17:00:00+02:00,117.03,135.61,135.61,2015-10-22 17:00:00+02:00
2015-10-22 18:00:00+02:00,122.3,141.11,141.11,2015-10-22 18:00:00+02:00
2015-10-22 19:00:00+02:00,138.42,157.56,157.56,2015-10-22 19:00:00+02:00
2015-10-22 20:00:00+02:00,142.81,162.2,162.2,2015-10-22 20:00:00+02:00
2015-10-22 21:00:00+02:00,137.28,156.41,156.41,2015-10-22 21:00:00+02:00
2015-10-22 22:00:00+02:00,120.3,138.9,138.9,2015-10-22 22:00:00+02:00
2015-10-22 23:00:00+02:00,115.47,67.53,69.64,2015-10-22 23:00:00+02:00
2015-10-23 00:00:00+02:00,114.01,65.49,68.08,2015-10-23 00:00:00+02:00
2015-10-23 01:00:00+02:00,114.09,64.72,61.93,2015-10-23 01:00:00+02:00
2015-10-23 02:00:00+02:00,114.64,64.72,61.67,2015-10-23 02:00:00+02:00
2015-10-23 03:00:00+02:00,119.81,68.69,65.11,2015-10-23 03:00:00+02:00
2015-10-23 04:00:00+02:00,118.88,67.55,63.86,2015-10-23 04:00:00+02:00
2015-10-23 05:00:00+02:00,121.22,69.71,65.9,2015-10-23 05:00:00+02:00
2015-10-23 06:00:00+02:00,131.12,79.11,74.99,2015-10-23 06:00:00+02:00
2015-10-23 07:00:00+02:00,134.87,82.89,88.6,2015-10-23 07:00:00+02:00
2015-10-23 08:00:00+02:00,135.22,84.22,89.08,2015-10-23 08:00:00+02:00
2015-10-23 09:00:00+02:00,131.14,80.76,85.04,2015-10-23 09:00:00+02:00
2015-10-23 10:00:00+02:00,129.94,79.61,83.84,2015-10-23 10:00:00+02:00
2015-10-23 11:00:00+02:00,129.58,79.26,83.47,2015-10-23 11:00:00+02:00
2015-10-23 12:00:00+02:00,127.55,77.45,81.47,2015-10-23 12:00:00+02:00
2015-10-23 13:00:00+02:00,124.73,143.56,143.56,2015-10-23 13:00:00+02:00
2015-10-23 14:00:00+02:00,122.41,141.09,141.09,2015-10-23 14:00:00+02:00
2015-10-23 15:00:00+02:00,119.18,137.64,137.64,2015-10-23 15:00:00+02:00
2015-10-23 16:00:00+02:00,120.14,138.67,138.67,2015-10-23 16:00:00+02:00
2015-10-23 17:00:00+02:00,121.42,140.03,140.03,2015-10-23 17:00:00+02:00
2015-10-23 18:00:00+02:00,124.5,143.26,143.26,2015-10-23 18:00:00+02:00
2015-10-23 19:00:00+02:00,132.41,151.43,151.43,2015-10-23 19:00:00+02:00
2015-10-23 20:00:00+02:00,139.51,158.87,158.87,2015-10-23 20:00:00+02:00
2015-10-23 21:00:00+02:00,130.78,149.79,149.79,2015-10-23 21:00:00+02:00
2015-10-23 22:00:00+02:00,119.39,137.92,137.92,2015-10-23 22:00:00+02:00
2015-10-23 23:00:00+02:00,108.39,61.09,62.64,2015-10-23 23:00:00+02:00
2015-10-24 00:00:00+02:00,109.32,62.41,63.62,2015-10-24 00:00:00+02:00
2015-10-24 01:00:00+02:00,103.86,57.17,55.64,2015-10-24 01:00:00+02:00
2015-10-24 02:00:00+02:00,101.22,54.32,52.73,2015-10-24 02:00:00+02:00
2015-10-24 03:00:00+02:00,107.02,58.58,56.2,2015-10-24 03:00:00+02:00
2015-10-24 04:00:00+02:00,106.5,57.75,55.29,2015-10-24 04:00:00+02:00
2015-10-24 05:00:00+02:00,107.62,58.96,56.53,2015-10-24 05:00:00+02:00
2015-10-24 06:00:00+02:00,109.96,61.04,58.42,2015-10-24 06:00:00+02:00
2015-10-24 07:00:00+02:00,115.98,66.41,69.9,2015-10-24 07:00:00+02:00
2015-10-24 08:00:00+02:00,124.25,72.98,77.92,2015-10-24 08:00:00+02:00
2015-10-24 09:00:00+02:00,132.13,80.28,85.78,2015-10-24 09:00:00+02:00
2015-10-24 10:00:00+02:00,129.39,77.96,83.04,2015-10-24 10:00:00+02:00
2015-10-24 11:00:00+02:00,128.65,77.4,82.35,2015-10-24 11:00:00+02:00
2015-10-24 12:00:00+02:00,126.11,75.53,79.94,2015-10-24 12:00:00+02:00
2015-10-24 13:00:00+02:00,123.05,141.86,141.86,2015-10-24 13:00:00+02:00
2015-10-24 14:00:00+02:00,121.41,140.14,140.14,2015-10-24 14:00:00+02:00
2015-10-24 15:00:00+02:00,115.01,133.39,133.39,2015-10-24 15:00:00+02:00
2015-10-24 16:00:00+02:00,112.3,130.74,130.74,2015-10-24 16:00:00+02:00
2015-10-24 17:00:00+02:00,111.6,129.97,129.97,2015-10-24 17:00:00+02:00
2015-10-24 18:00:00+02:00,117.9,136.55,136.55,2015-10-24 18:00:00+02:00
2015-10-24 19:00:00+02:00,126.2,145.29,145.29,2015-10-24 19:00:00+02:00
2015-10-24 20:00:00+02:00,129.86,148.98,148.98,2015-10-24 20:00:00+02:00
2015-10-24 21:00:00+02:00,120.88,139.61,139.61,2015-10-24 21:00:00+02:00
2015-10-24 22:00:00+02:00,111.73,130.16,130.16,2015-10-24 22:00:00+02:00
2015-10-24 23:00:00+02:00,104.5,57.44,58.79,2015-10-24 23:00:00+02:00
2015-10-25 00:00:00+02:00,105.54,58.85,59.88,2015-10-25 00:00:00+02:00
2015-10-25 01:00:00+02:00,100.69,54.0,52.47,2015-10-25 01:00:00+02:00
2015-10-25 02:00:00+02:00,100.37,53.33,51.64,2015-10-25 02:00:00+02:00
2015-10-25 02:00:00+01:00,100.4,53.37,51.68,2015-10-25 02:00:00+01:00
2015-10-25 03:00:00+01:00,97.64,50.62,48.94,2015-10-25 03:00:00+01:00
2015-10-25 04:00:00+01:00,97.7,50.41,48.59,2015-10-25 04:00:00+01:00
2015-10-25 05:00:00+01:00,101.61,53.22,50.92,2015-10-25 05:00:00+01:00
2015-10-25 06:00:00+01:00,105.21,55.75,52.96,2015-10-25 06:00:00+01:00
2015-10-25 07:00:00+01:00,107.73,57.39,61.36,2015-10-25 07:00:00+01:00
2015-10-25 08:00:00+01:00,109.16,59.18,62.85,2015-10-25 08:00:00+01:00
2015-10-25 09:00:00+01:00,106.37,57.43,60.3,2015-10-25 09:00:00+01:00
2015-10-25 10:00:00+01:00,114.33,64.61,68.19,2015-10-25 10:00:00+01:00
2015-10-25 11:00:00+01:00,113.2,63.85,67.09,2015-10-25 11:00:00+01:00
2015-10-25 12:00:00+01:00,111.67,130.33,65.61,2015-10-25 12:00:00+01:00
2015-10-25 13:00:00+01:00,112.01,130.62,130.62,2015-10-25 13:00:00+01:00
2015-10-25 14:00:00+01:00,109.32,127.86,127.86,2015-10-25 14:00:00+01:00
2015-10-25 15:00:00+01:00,109.37,127.86,127.86,2015-10-25 15:00:00+01:00
2015-10-25 16:00:00+01:00,108.86,127.34,127.34,2015-10-25 16:00:00+01:00
2015-10-25 17:00:00+01:00,112.49,131.11,131.11,2015-10-25 17:00:00+01:00
2015-10-25 18:00:00+01:00,128.19,147.35,147.35,2015-10-25 18:00:00+01:00
2015-10-25 19:00:00+01:00,128.75,147.97,147.97,2015-10-25 19:00:00+01:00
2015-10-25 20:00:00+01:00,125.0,143.82,143.82,2015-10-25 20:00:00+01:00
2015-10-25 21:00:00+01:00,119.69,138.22,138.22,2015-10-25 21:00:00+01:00
2015-10-25 22:00:00+01:00,110.58,63.19,128.88,2015-10-25 22:00:00+01:00
2015-10-25 23:00:00+01:00,104.52,57.68,58.82,2015-10-25 23:00:00+01:00
2015-10-26 00:00:00+01:00,101.88,55.05,56.18,2015-10-26 00:00:00+01:00
2015-10-26 01:00:00+01:00,101.79,54.06,52.02,2015-10-26 01:00:00+01:00
2015-10-26 02:00:00+01:00,106.03,56.42,53.57,2015-10-26 02:00:00+01:00
2015-10-26 03:00:00+01:00,107.96,57.39,54.15,2015-10-26 03:00:00+01:00
2015-10-26 04:00:00+01:00,107.29,56.59,53.29,2015-10-26 04:00:00+01:00
